"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000181555",1.8732337495954,1.25813691072637,0.92204383976076,0.00473830229958899,0.0608759405598499
"ENSG00000184432",1.43328829400503,1.93524166145852,1.09890083697759,0.00475750659557757,0.0608759405598499
"ENSG00000203876",19.9248347340964,-0.649972143226264,0.354644118616094,0.00472635229583974,0.0608759405598499
"ENSG00000234694",0.939588139938251,1.210463683271,0.889054774551059,0.00472902336255838,0.0608759405598499
"ENSG00000248323",7.280228853527,1.45003719370718,0.863689166719076,0.00475195316331343,0.0608759405598499
"ENSG00000251173",0.754483002734927,0.954927288574662,0.62600568902568,0.00474134870777085,0.0608759405598499
"ENSG00000170581",3.32925124158659,2.39156471019189,0.633949263927528,0.00477053577738961,0.0609667352147739
"ENSG00000270629",12.500177658916,0.599597744294048,1.5424436378244,0.00480302796626801,0.0613057296315575
"ENSG00000087087",2.94481778503469,0.597355634357776,0.777889426599741,0.00483694021176404,0.0616619859502178
"ENSG00000109320",4.11484305256759,0.209411523781416,0.38556887218396,0.00484482491711749,0.0616859678108826
"ENSG00000059378",2.5634404340303,0.728768082978756,1.28855666504452,0.00485558528983385,0.0617307150375975
"ENSG00000108883",1.1423787625416,0.298352926758611,0.519486608014704,0.00486035508179235,0.0617307150375975
"ENSG00000128272",2.12756325652739,1.17219536613005,0.808304515127481,0.0048775783740334,0.0617898295693543
"ENSG00000188404",6.87203393163893,0.94534864019007,0.589385887650319,0.00487608940368364,0.0617898295693543
"ENSG00000260589",1.60995234456156,-0.801987938644354,0.395088154963362,0.00488454500484085,0.0617898295693543
"ENSG00000267053",71.46866776144,0.93494198164897,0.577907126089439,0.00488906388709343,0.0617898295693543
"ENSG00000117616",1.0355177140441,1.43311300740076,1.23161966095915,0.00491931449748792,0.0620957696089538
"ENSG00000100221",0.90160718212943,1.76851723295088,1.15632962909199,0.00492658003298016,0.0621111777164063
"ENSG00000180871",3.53597069561066,1.19976949079384,1.02851060260983,0.00494448666122392,0.0622605397598968
"ENSG00000113369",3.1385879184671,1.19784089242509,0.957093443508117,0.00497363126676502,0.0625508705826323
"ENSG00000152601",1.57174194067656,0.263946376193824,0.488291234932688,0.00501771267163658,0.0630281145489802
"ENSG00000100614",1.03527672508589,2.07416194379927,1.11414062293026,0.00504943952008002,0.063271940327832
"ENSG00000233396",3.05364025067921,0.690873681510983,0.367396309847585,0.00504536067361543,0.063271940327832
"ENSG00000111684",0.934553879718964,2.27271740101819,1.07165253556486,0.00506520654751437,0.0633837034101531
"ENSG00000151414",1.22821730573655,0.30440492746914,0.595670419240069,0.00507069627281225,0.0633837034101531
"ENSG00000224559",14.5253768182204,0.434539273928993,0.185115636634616,0.00509985929436533,0.0636707828063229
"ENSG00000129675",0.720648735552059,1.82013595213401,1.14556859446472,0.00516787616111677,0.0644416596547025
"ENSG00000167483",150.717133194052,0.903123295635066,0.55406126312253,0.00517508187229657,0.0644532924095118
"ENSG00000185627",0.953805358683113,0.336336241334711,0.73102294004085,0.00519335580168292,0.0645447012418214
"ENSG00000224116",7.76651052754379,-0.474614124064205,0.212008435843706,0.00520184155664883,0.0645447012418214
"ENSG00000275274",2.28329795807877,-0.678145811555488,0.334647493909617,0.00520754815858588,0.0645447012418214
"ENSG00000279440",20.3256590929689,0.532486349365933,0.247528080626382,0.00520648868967267,0.0645447012418214
"ENSG00000139718",2.21654014837267,0.931515905856028,0.61647820192369,0.00521665876346104,0.0645797214392315
"ENSG00000272145",0.688128025711398,-1.59006219995981,0.644225475051775,0.00524033474826323,0.0647168744451979
"ENSG00000275911",0.838103558925062,1.0028715227328,0.696733672497109,0.00523907098226196,0.0647168744451979
"ENSG00000224057",6.24176110976819,0.626386088540471,0.312592449951704,0.00525703773611674,0.0647271620235293
"ENSG00000241973",2.52495348047534,1.00172017375288,0.668147892292492,0.00526006620823815,0.0647271620235293
"ENSG00000259583",100.434843785992,0.652097981545333,0.337578782751982,0.00525705745449781,0.0647271620235293
"ENSG00000145819",6.72804662914201,0.939256242225413,0.81116585032338,0.00527628230092948,0.0648490438302038
"ENSG00000250509",0.755028981716958,1.13253375810413,0.969923478067714,0.00529516655945437,0.0649258190911619
"ENSG00000251364",2.25474689133619,0.770300228777463,0.431144752630069,0.00529492130832854,0.0649258190911619
"ENSG00000140526",1.28867726432111,0.391301486137681,0.871295826690182,0.00531936598470326,0.0650901834274227
"ENSG00000275329",1.46010922293981,0.835049532528136,0.575028414178398,0.00532124127289879,0.0650901834274227
"ENSG00000116991",2.38369816961558,0.936008813636669,0.784329348795796,0.00537641555350449,0.0656868844378818
"ENSG00000169045",2.74544415619042,0.961689976054936,1.34345029830602,0.00538334886906478,0.0656934793701194
"ENSG00000163399",3.69293335049644,0.300531380197433,0.496827100158491,0.00539577741831524,0.0657670379278636
"ENSG00000274536",4.11211055116875,1.05514158764369,0.719416362233383,0.00541503473998517,0.0659235568167625
"ENSG00000165071",3.19611355477789,0.436323195662727,0.984212630019863,0.00545502480755852,0.0662256805284175
"ENSG00000250186",1.29646664802536,-1.25638755498903,0.752386300881771,0.00545918748492162,0.0662256805284175
"ENSG00000267250",1.29548879272207,0.867810355076834,0.523635574897811,0.00544770650210564,0.0662256805284175
"ENSG00000113916",5.76510739957253,1.05045032757204,0.734051651849742,0.00549041804590588,0.0664476388947973
"ENSG00000156232",1.2063591512463,1.55597285110923,1.05463897646006,0.00549041552761546,0.0664476388947973
"ENSG00000111752",1.11758712372207,1.78513767108005,1.05078630997751,0.00556083614812249,0.0671417055487175
"ENSG00000275216",60.8931753785101,0.438529803746951,0.191771174126856,0.00555614609777624,0.0671417055487175
"ENSG00000108854",1.81893887684432,3.16585675975417,1.11152048760875,0.00556992371484025,0.0671724955046756
"ENSG00000169896",6.14179327652705,-0.694431771567694,0.384221657743553,0.00557794895754225,0.067190416809785
"ENSG00000119471",0.804671803366357,0.251082240315601,0.469669805568751,0.0055908106640073,0.0672664866190574
"ENSG00000204472",2.56740114920217,1.18907139538454,1.00372194857723,0.0056260315935246,0.0676110814309536
"ENSG00000108510",2.65925993420951,0.45299197037325,0.929818912556832,0.00564667277379596,0.0677007733381021
"ENSG00000149532",1.43338383934526,1.69144215460941,1.12960826651306,0.00564325798638301,0.0677007733381021
"ENSG00000173812",3.10535121753878,1.10735671860576,1.06233645635622,0.00566213686074831,0.0678070585596607
"ENSG00000125741",1.70550309627877,-1.00424499616778,0.543548549579343,0.00567083310689144,0.0678321422273685
"ENSG00000110852",1.56752563620531,0.244181409272441,0.45608837329563,0.0057003449011823,0.0681058649530793
"ENSG00000115904",1.02777002099347,1.53086254561684,1.27686587294626,0.00571034547523307,0.0681461088943319
"ENSG00000177725",1.53231129327198,0.639816315414279,0.367556155943964,0.00573169185569366,0.0681904394319974
"ENSG00000225761",1.84053109528794,0.662531650167889,0.357435886842443,0.00573396979749351,0.0681904394319974
"ENSG00000254488",8.5680007959071,0.652872036254623,0.347452091340125,0.00572895617972566,0.0681904394319974
"ENSG00000155849",2.48199738745736,0.327008234952304,0.566238054899655,0.00578664786929887,0.0687373489676831
"ENSG00000072803",1.48234182729439,1.77824996878944,1.19255947159639,0.0058065378636324,0.0688713717082715
"ENSG00000163728",1.35383560671294,0.880436891302557,0.736227572210853,0.00581133618209941,0.0688713717082715
"ENSG00000156467",1.20564022180193,1.13958459671347,0.782519309170169,0.0058277076660724,0.0689858251945782
"ENSG00000281335",3.72495950865026,-0.847901064982213,0.529254686825723,0.00586110417227604,0.0693013180323779
"ENSG00000138641",3.36068663392455,0.364010972746507,0.686251788950354,0.00589046625454182,0.0695684376613991
"ENSG00000170004",8.06055647842163,1.18722804237961,0.811224653067593,0.00589957774549974,0.0695960520493798
"ENSG00000262406",1.78696086872467,1.39248712561506,1.27015888716137,0.00594034371936822,0.0699965960051702
"ENSG00000171863",3.37830001619524,1.41867939936071,1.59381710614596,0.00599635023628191,0.070575599860019
"ENSG00000198242",5.92046411626248,0.746024963566704,0.457911676087532,0.00600322022255091,0.0705756153166025
"ENSG00000126005",2.49979653854951,-0.773549483320234,0.468462017148004,0.00607354172542904,0.0709984918880974
"ENSG00000127824",1.03781868709099,1.33029408208493,0.970147874133952,0.00607373959801826,0.0709984918880974
"ENSG00000165322",0.748540367940107,2.12378418967625,1.17157030320275,0.00606448961092858,0.0709984918880974
"ENSG00000206585",301.188358374411,-0.752959876918645,0.443910668592328,0.00605357673245961,0.0709984918880974
"ENSG00000266863",4.5358244528176,-0.562464732202953,0.271330433132065,0.00605019493380176,0.0709984918880974
"ENSG00000077420",3.32634717120956,1.03897354987044,0.78497103297915,0.00609998082570867,0.0711433632056261
"ENSG00000139083",2.4725170348566,0.273537258332768,0.500128224801347,0.00609891966053884,0.0711433632056261
"ENSG00000237945",49.1070220008735,0.667885129818599,0.367188747707179,0.00611595774969383,0.0712488275261951
"ENSG00000132912",1.73660203163379,1.8429241686824,1.20816196755402,0.0061352774926074,0.0713802572411264
"ENSG00000138756",2.21764026317744,1.14325475096756,0.887213062461327,0.00614808055069556,0.0713802572411264
"ENSG00000274021",10.307297651813,-0.590503045162329,0.290265837951177,0.00614293320412086,0.0713802572411264
"ENSG00000108256",2.04507751657931,0.833158148024388,1.77739144195643,0.00620097779323053,0.071913145401178
"ENSG00000154822",1.11984708196545,2.11261201916649,0.889223774013396,0.00621902415485631,0.072041119719446
"ENSG00000174780",0.685311449273319,1.7335401745707,1.22494586520507,0.00623735282231653,0.072172072352818
"ENSG00000131051",6.28319768154297,0.906174757886736,0.672763417122605,0.00625595143301623,0.0722246078362267
"ENSG00000197872",1.66572273945978,3.16152711360414,1.02129112689902,0.00625271661227235,0.0722246078362267
"ENSG00000258657",1.40751856587191,0.712498752563557,0.398087717580919,0.00627486428982674,0.0723616504803252
"ENSG00000163938",0.741125271593471,2.43772412879365,1.11740651584809,0.00631885540220641,0.0727650157140605
"ENSG00000187741",23.0815600789044,-0.497358310074763,0.233252142495716,0.00632400574527066,0.0727650157140605
"ENSG00000111885",1.37563960978447,0.581256709343067,1.63620468397638,0.00634686986494796,0.072946407004855
"ENSG00000229905",3.74537399283606,-0.755234063211377,0.432956759260504,0.00635405857779167,0.0729474322757647
"ENSG00000122692",0.784719088233229,1.78459082123372,1.22788829821778,0.00643245618769,0.0737650528220031
"ENSG00000144802",18.1407639072133,0.867633194260425,0.590155681351813,0.00651457598204867,0.0746234874197882
"ENSG00000277050",1.48732465557279,0.742501937294086,0.432687299448919,0.00655703756322141,0.075026237151559
"ENSG00000270049",2.84531674419933,0.600967177139572,0.314418123351536,0.0065719714351993,0.0751134666258874
"ENSG00000115020",2.26084473316228,0.347951418356649,0.68182257301099,0.00658020628146655,0.0751240217134098
"ENSG00000070182",2.70459925661179,-0.707594427632414,0.430941545358366,0.00661330425667799,0.0752112472139911
"ENSG00000087128",2.63395940939557,0.0441649902507375,0.269034553221806,0.0066171257889487,0.0752112472139911
"ENSG00000163219",3.33589518822095,0.988327748545172,0.985012928264927,0.00661537425956086,0.0752112472139911
"ENSG00000251194",1.01506123351353,1.14984965280028,0.764892427722659,0.00659865751449154,0.0752112472139911
"ENSG00000239219",18.7374182417444,1.35631924964639,0.651521490006818,0.00662903363899996,0.0752633377245576
"ENSG00000131469",2.29552459428128,1.02435766729509,0.854119002131126,0.00664272792400662,0.07533557331034
"ENSG00000164111",1.26100368201086,0.313815135287184,0.605445120582898,0.00665031641047896,0.0753384797328239
"ENSG00000115165",3.94162438663976,0.419685275242994,0.744879936455303,0.0066976681439578,0.0756247694276554
"ENSG00000245322",2.40786625470792,-0.664314533749791,0.361067071388383,0.00669094691573465,0.0756247694276554
"ENSG00000274012",5273.9354432731,-0.619417538992905,0.331935875971514,0.00668844499931479,0.0756247694276554
"ENSG00000283206",1.28504482257647,-1.08849959085016,0.678852004366985,0.00675849997309291,0.0762278674242916
"ENSG00000140157",0.835403017024068,0.240979920153928,0.458453192903787,0.00679422490127799,0.0765467772594643
"ENSG00000130787",8.51142236617005,-0.629369536512277,0.359503864124538,0.00681004747608018,0.0766410052757107
"ENSG00000139496",1.51851414331113,0.208322773848412,0.397952503966349,0.00685691075652229,0.0770839803318015
"ENSG00000057657",3.44517337509165,0.409658881278664,0.698308055331243,0.00692286201203633,0.0776554663468049
"ENSG00000198734",1.15799636914591,1.23902561601554,0.884543232484069,0.00691925406727519,0.0776554663468049
"ENSG00000101916",1.59498021651898,0.370983850462924,0.804812572626349,0.00700789116326669,0.0784580487977563
"ENSG00000116044",8.98916534407772,0.801196947264708,0.526193250356511,0.00700968260791633,0.0784580487977563
"ENSG00000203685",4.71662868014617,-0.095323628102781,0.280036428327617,0.00707038877564424,0.0790514087810061
"ENSG00000065615",1.9948745682359,1.04200119719674,1.67516847561009,0.00714293258160757,0.0794393769760839
"ENSG00000170921",1.48548298487433,1.229339008844,1.16815217100917,0.00713038114574649,0.0794393769760839
"ENSG00000196712",2.88582349641659,0.484088152971504,0.925978562840043,0.00713926406034133,0.0794393769760839
"ENSG00000203721",0.983535546438373,0.958212928584558,0.633126522573309,0.00714374543317776,0.0794393769760839
"ENSG00000205571",1.9044248906349,0.319481868105504,0.593880959958906,0.00713293146702623,0.0794393769760839
"ENSG00000170144",11.432326692401,0.634766062035958,0.353344745754978,0.0071907878239067,0.0798760485304231
"ENSG00000133812",3.77592842948634,0.914254799560806,0.760832504017415,0.00720557097373564,0.0799538247895612
"ENSG00000127946",1.45426053063214,0.46047636635841,0.881598837874564,0.00729535840193717,0.0808627913483327
"ENSG00000103994",2.73657042884481,0.233789708509324,0.416385875594175,0.00730442045303399,0.0808759915462545
"ENSG00000090339",4.47830146340106,0.823735143415052,0.535436715260232,0.00731855525342467,0.0809452693530017
"ENSG00000262520",1.9101764736689,0.804985620432202,1.28831769756953,0.00732856451030283,0.0809688175735071
"ENSG00000265241",1.137273600025,1.14471884356722,1.34549006388619,0.00734064678637657,0.0810151941246179
"ENSG00000145725",2.70844569676592,0.981726655859731,1.05064167440904,0.00736249366751365,0.0811691227829429
"ENSG00000143556",5.03620251969147,0.993014812456045,1.13063381113532,0.00737889088662165,0.0812627051018622
"ENSG00000200156",17.8347357852634,0.116348659265161,0.244968336977387,0.0073992519903315,0.0813706042941394
"ENSG00000217128",1.93843667524842,1.33125748160899,1.3464264374855,0.0074045270087611,0.0813706042941394
"ENSG00000196305",0.855900203151389,2.78882442455878,1.22821166390328,0.00743487708118549,0.0816168397533984
"ENSG00000133704",1.49835168576314,4.02174156128043,1.31600104011223,0.00750400051529009,0.082173151018066
"ENSG00000153147",1.3006207507346,1.3018363563553,1.28550925138929,0.0074952866992657,0.082173151018066
"ENSG00000234684",11.789609055699,-0.517424506373395,0.264740902724466,0.00750954635581158,0.082173151018066
"ENSG00000121274",0.913789394188527,2.07151866050088,1.11017161253907,0.00758454900514302,0.0827161613250343
"ENSG00000174125",2.08157265451824,3.45831012786216,0.604883624160976,0.0075836137094697,0.0827161613250343
"ENSG00000228422",1.09684344859894,0.808546671187019,0.548658659586905,0.00759137130214184,0.0827161613250343
"ENSG00000254911",2.95846233307708,0.772449880749544,0.4858400777188,0.00757443067758315,0.0827161613250343
"ENSG00000078814",2.86433524062333,-1.05645838882153,0.71935458735453,0.00763103715635034,0.0829148732826556
"ENSG00000083223",7.63156917307183,0.846216381994203,0.627144292121855,0.00762777518562557,0.0829148732826556
"ENSG00000197548",2.95904764259751,0.197829254493723,0.380949061921839,0.0076338170438338,0.0829148732826556
"ENSG00000269867",80.3395683984233,-0.687355621949246,0.417549971772167,0.0076600616719703,0.083112073579192
"ENSG00000198399",6.66832858906101,0.638637487331527,0.881869557903089,0.0077177374896899,0.0835774174814113
"ENSG00000232729",40.7465576000244,0.291206528908044,0.119587472282159,0.00771921841263838,0.0835774174814113
"ENSG00000113742",6.18935049756783,0.702509620214191,1.02482761868642,0.00772933102161775,0.0835988171022341
"ENSG00000135679",2.08315447317912,0.894804521388627,0.715213460230655,0.00775598116174435,0.0837988500914019
"ENSG00000089057",0.696601571120113,2.04235756604296,1.0493728459093,0.00778185878965838,0.0838140451401886
"ENSG00000138759",2.57777032655072,0.129945322339365,0.321307699482395,0.00777444266816969,0.0838140451401886
"ENSG00000184384",0.928534350794956,1.024933782704,0.741877596908716,0.00777745404449357,0.0838140451401886
"ENSG00000170242",0.718674653058466,1.93571645957702,1.35656481366914,0.00781954570172137,0.0841317613457456
"ENSG00000084070",3.58676294292056,1.02288241318048,1.05747796379657,0.00783075311527694,0.0841642136605341
"ENSG00000258813",1.21556812606912,-0.867775958177942,0.487058842296684,0.00786162520514729,0.0844077314345752
"ENSG00000163464",4.12464188905074,0.884063941909517,0.707586965039365,0.00787490986862513,0.0844621074114021
"ENSG00000024048",3.11719163653347,0.883715173041473,0.773812653127667,0.00797744112923071,0.0854725835274719
"ENSG00000165813",1.7424631042772,0.209121228365445,0.40413004526537,0.00800760718505683,0.0857064206525613
"ENSG00000057608",1.62616180591873,1.27704517005916,1.39604127629247,0.00804097402849985,0.0858266388843166
"ENSG00000187742",0.96699550472707,0.465392364765341,0.74637660891023,0.00804023436196046,0.0858266388843166
"ENSG00000283073",1.03440455772401,0.782832116580955,0.556516514043646,0.00804389812609216,0.0858266388843166
"ENSG00000050730",1.16103875924518,1.30195738950059,0.923523852961546,0.00809300799362044,0.0860706530261373
"ENSG00000140563",5.19879637856481,0.969610177816083,0.96851614499269,0.00811702800801236,0.0860706530261373
"ENSG00000205352",1.8411788395832,0.804020080902266,0.787372747332718,0.00808179573867504,0.0860706530261373
"ENSG00000249346",5.0639405609589,0.512069832644957,0.24609750531581,0.00808614281531214,0.0860706530261373
"ENSG00000262712",1.91279844579555,0.654841482214094,0.376642112185326,0.00811091310611123,0.0860706530261373
"ENSG00000282077",3.58345622217256,-0.722650040392815,0.431738744192623,0.00810031024140429,0.0860706530261373
"ENSG00000090266",1.2154871690446,0.916687286019046,0.691435365435374,0.0081852916150171,0.0866157274400625
"ENSG00000120708",1.14147732241153,0.465450931305331,1.0594176766415,0.00818026994391987,0.0866157274400625
"ENSG00000260271",1.86735328338796,-0.66298532086901,0.358074799118631,0.00821555400809189,0.0868465199929467
"ENSG00000033178",1.10840571975963,0.245131995364524,0.374528977558587,0.00822641984937199,0.0868706640237403
"ENSG00000197061",0.688807675391737,1.52460810130117,1.02292382150768,0.00823474712984166,0.0868706640237403
"ENSG00000065665",0.891334704887985,0.848229807848483,0.64487538825834,0.00828542677193366,0.087258011586868
"ENSG00000077097",4.33609426825566,2.39138919998765,0.955074976976745,0.00828844956776479,0.087258011586868
"ENSG00000141837",5.3975639534976,-0.400515244728931,0.619881255536179,0.00829785125575719,0.0872675758985723
"ENSG00000108582",9.59802815693207,0.833117353414823,1.32041796598554,0.00831771395354765,0.0872977639149153
"ENSG00000276085",0.871771608699526,1.78330428591327,1.10212064755639,0.00831314934777186,0.0872977639149153
"ENSG00000265246",3.36543581678713,0.616464263630065,0.358699348782134,0.00834504815953099,0.0874060854629775
"ENSG00000278829",0.716000803363445,1.50182518478209,1.24761423468912,0.00833953645442826,0.0874060854629775
"ENSG00000160117",32.398163723448,0.45598663643841,0.218211561819313,0.00835501912176085,0.0874214067984651
"ENSG00000107929",1.38164397471566,0.978299057891344,1.35977158197061,0.00837736720963115,0.0875319597896175
"ENSG00000112079",0.939434292909876,1.37902534569321,1.08910737461775,0.00838262271853855,0.0875319597896175
"ENSG00000167552",3.74717820116853,0.88900844908767,0.846669770763633,0.00841411504663347,0.0877716061971156
"ENSG00000175175",0.884017886308659,0.619403216722638,1.13825229548024,0.00845369715614746,0.0880563386250428
"ENSG00000258534",1.87658923160672,0.635756398313687,0.365635158213491,0.00845855048398221,0.0880563386250428
"ENSG00000136813",2.23230266830287,0.23508088716178,0.42874977284194,0.00851242786761224,0.0885275266596313
"ENSG00000197405",2.5936823429453,0.922117583983122,0.76876223978289,0.0085533587501828,0.0888632569849629
"ENSG00000188313",1.97407037653156,2.11555520843878,1.00693475812181,0.00857900363546536,0.089039658943845
"ENSG00000112406",2.83783216432966,0.787517638264617,0.651139047264689,0.00860572694657316,0.0892268863532182
"ENSG00000080345",1.17600669628566,0.250169661962529,0.457311462639028,0.00861455983894743,0.0892284297834525
"ENSG00000151320",0.730182976705908,2.52044672893824,1.17128378654696,0.00862374499325559,0.0892336151114816
"ENSG00000135341",0.699779543361197,1.8367004601676,1.33363945554455,0.00867724460477518,0.0896067219236834
"ENSG00000281649",4.12784240583446,0.617162731618301,0.511088855062197,0.00867623811175165,0.0896067219236834
"ENSG00000151239",2.08384419828376,0.858219262514257,0.690661497133597,0.0087201987649851,0.0899598818375722
"ENSG00000197170",0.762196706047029,0.26029537257149,0.474230584907722,0.00875571655947826,0.0902356947328377
"ENSG00000245888",3.91566474411179,0.560980762208005,0.326692368569485,0.00879082959893434,0.0905067877044593
"ENSG00000153339",2.34510017138899,0.377014665951469,0.762283011853888,0.00881744738448425,0.0906899618374131
"ENSG00000102921",3.15382432040925,0.317021730897252,0.517366767309039,0.00883578899764997,0.0906970349159375
"ENSG00000160051",1.16986646244115,-0.916129885403822,0.526564065058415,0.00883121450716829,0.0906970349159375
"ENSG00000248508",6.09355208197578,-0.431466642362265,0.202734074784096,0.00885657044232467,0.0908196220507844
"ENSG00000277232",1.0334403257496,0.800563255616922,0.547494284233596,0.00887766831295929,0.0909452062967663
"ENSG00000169756",0.817547970857644,0.429087178316595,1.00787673462642,0.00890439485068635,0.0911281445127513
"ENSG00000100991",0.965109644351532,0.413596049921049,1.15191718846505,0.00896372643441557,0.09121409514967
"ENSG00000112343",2.03324809441484,2.47404201398482,0.846774741808416,0.00896605704147608,0.09121409514967
"ENSG00000120948",1.34140418168216,1.19152283448219,0.885611592161675,0.00894579948914727,0.09121409514967
"ENSG00000125037",1.86890978170424,0.804297634120938,1.38231241265065,0.00893040578878771,0.09121409514967
"ENSG00000198814",12.5696204447453,1.67229315487736,0.618776480911369,0.00894996521014755,0.09121409514967
"ENSG00000280543",5.58494794020188,-0.448112399761253,0.215031208129279,0.00893110392808923,0.09121409514967
"ENSG00000172809",3.7747942941679,0.706842691450837,0.432745442328499,0.00899586582778236,0.0914268262912599
"ENSG00000067082",2.35314836177691,0.404680474365625,0.864578759603416,0.00910250117291015,0.0922588463889103
"ENSG00000071127",4.90835579237274,0.815100908209173,0.647062518010378,0.00910466863633626,0.0922588463889103
"ENSG00000277452",1.13124922273641,0.417685303954128,0.871601457104129,0.00909492863038719,0.0922588463889103
"ENSG00000158201",1.12269667655741,0.229325314006086,0.421641802908596,0.00911383668330133,0.0922607605132228
"ENSG00000127527",2.06999934490708,-1.24525582501689,0.857829474705823,0.0092014734946985,0.0930562403130187
"ENSG00000151948",2.31470210704154,0.999708913733289,0.974552405603268,0.00921100484885457,0.0930610371897548
"ENSG00000249487",2.55881764878155,-0.652271649647178,0.374877828452857,0.00922646289665754,0.093125644659289
"ENSG00000005844",6.56472488797364,1.55722565925388,0.865327458087873,0.00924263884277987,0.0931973641899541
"ENSG00000207622",2.26601019926208,0.574994078087286,0.312401799208985,0.00925483267557912,0.0932288291584073
"ENSG00000082269",3.7281888779204,3.59920070478732,1.32361352842414,0.00931521253627864,0.0933584210885667
"ENSG00000160218",2.54119807214663,1.36573645136018,1.40118201271641,0.0093222131422744,0.0933584210885667
"ENSG00000185873",7.10470728858834,0.85645210904884,0.800717270900887,0.00928017047602389,0.0933584210885667
"ENSG00000248339",4.07343091721194,-0.872903010641551,0.692499974166374,0.00930571152925373,0.0933584210885667
"ENSG00000265784",13.033952288126,-0.575215343914499,0.319867485170059,0.00929201634772107,0.0933584210885667
"ENSG00000283472",0.687003205816506,0.354042840459742,0.697185080603796,0.00929946565894912,0.0933584210885667
"ENSG00000243847",0.726705455227947,0.885492975054887,0.884057785976699,0.00936387761933411,0.0936843646919747
"ENSG00000238035",1.76990829114562,0.968079452451023,0.808597920191766,0.0093918779616499,0.0938730992762186
"ENSG00000133872",1.07211113902192,0.229596208385195,0.411406510470342,0.00941260451383953,0.0939872948986618
"ENSG00000198216",1.40838844746876,1.11424785114456,0.881091495052623,0.00942159744482936,0.0939872948986618
"ENSG00000010539",0.69261625824706,3.94437964845059,1.02580234942379,0.00946613904390835,0.0943400375132477
"ENSG00000136689",18.2828743021118,0.80795747663711,0.664466786575109,0.00947598914410779,0.0943466942400266
"ENSG00000261795",0.981363973540168,0.603430822462816,0.777372002809851,0.00949948442623122,0.0944890633877307
"ENSG00000176868",1.60774944121906,-0.813714518926195,0.49495977556941,0.00955093362008294,0.0949089390196829
"ENSG00000143079",0.896768127639551,0.629057023262413,1.31662424049978,0.00957369297837765,0.0949514433907629
"ENSG00000247287",14.7209397169911,-0.382859782556019,0.175682066635975,0.00956671470984345,0.0949514433907629
"ENSG00000264078",3.705625221414,-0.539070839201242,0.287924325094794,0.00958403787139551,0.0949623810304618
"ENSG00000138600",1.16657718445059,0.303557015011685,0.543432224940105,0.00961261705091601,0.0950743848703499
"ENSG00000145555",1.6676050625173,0.692540006744833,1.19886362714263,0.00962310075573371,0.0950743848703499
"ENSG00000178691",1.1411210326472,0.763547388358356,0.489344516965337,0.00962089252851724,0.0950743848703499
"ENSG00000099338",1.07374180074257,0.552180384114571,0.773871958233623,0.00964208416997003,0.0951704273260731
"ENSG00000085224",3.7626711598702,0.218932448085419,0.392912762635691,0.00972863924788436,0.0955657440459003
"ENSG00000135999",0.982863339751677,0.354502589670397,0.614418153224039,0.00971711522186489,0.0955657440459003
"ENSG00000163125",1.18329369854781,0.800861304954592,1.2062010384973,0.00972122686128372,0.0955657440459003
"ENSG00000179218",2.6018001604737,0.425029371188456,0.859847884531112,0.00971714843259307,0.0955657440459003
"ENSG00000280350",4.98653128248769,0.544745403135905,0.299905140935727,0.00970217244806661,0.0955657440459003
"ENSG00000099622",0.835050442704943,0.289000091714073,0.514318860928047,0.00974843441855618,0.0956687331907018
"ENSG00000083168",3.5059463685234,0.148037462736369,0.327017089397379,0.00980514054750642,0.0961334151962103
"ENSG00000269066",2.1755719294416,-0.55316630881321,0.302892549442815,0.00986009760287123,0.0964880979709541
"ENSG00000279987",0.807249206426838,0.175598490889201,0.333634043907605,0.00985179077685058,0.0964880979709541
"ENSG00000121741",1.50227551613581,0.331663031619534,0.579113505249122,0.00988248806630959,0.0966151901820466
"ENSG00000188215",1.7398031577952,0.959061611406141,1.11627120918362,0.00994428437815179,0.0971269220394578
"ENSG00000177993",6.22205855497098,-0.417427754344296,0.200147945836276,0.00995681704828432,0.0971569754711504
"ENSG00000213413",0.898244430403465,-1.47801492530421,0.711088575943303,0.00997396016494234,0.0971867523150705
"ENSG00000253200",2.08584336202633,0.575083707974164,0.33054978450067,0.00997878576081746,0.0971867523150705
"ENSG00000140396",3.14364138267427,0.833768950333377,0.795842598783211,0.0100181216957425,0.0973017972326419
"ENSG00000198231",2.2637210911255,0.350628271072761,0.668850303219756,0.0100190074425436,0.0973017972326419
"ENSG00000235814",8.47274738715739,0.109156511835575,0.257432247932833,0.0100109408702433,0.0973017972326419
"ENSG00000253438",1.69583862930876,-0.739722478081335,0.442907186372809,0.0100301658260415,0.0973181811733485
"ENSG00000110031",0.77013164889742,3.09643611592456,1.23422544637302,0.0100889750825026,0.0977964329931263
"ENSG00000168374",1.2825330364015,0.3089445948711,0.558919390142053,0.0101184139968599,0.0979893532683651
"ENSG00000130175",0.947100747843679,0.417474040503164,0.69837975396623,0.0101303925862529,0.0980129791184077
"ENSG00000168615",1.63744121607607,0.468141101140382,1.07303634741931,0.0102256727918786,0.0988417572309992
"ENSG00000124151",3.54774762419131,0.672986212800177,0.431860457571509,0.01024830361673,0.0988633253880414
"ENSG00000130779",2.69285791374744,0.883059024607324,1.90053248457407,0.0102663910646268,0.0988633253880414
